route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,65,4982664_19680,"GLENMONT",0,,1,4982664,124
RED,65,4982647_19680,"GLENMONT",0,,1,4982647,125
RED,65,4982677_19680,"GLENMONT",0,,1,4982677,126
RED,65,4982687_19680,"GLENMONT",0,,1,4982687,127
RED,65,4982673_19680,"GLENMONT",0,,1,4982673,101
RED,65,4982674_19680,"GLENMONT",0,,1,4982674,102
RED,65,4982700_19680,"GLENMONT",0,,1,4982700,103
RED,65,4982685_19680,"GLENMONT",0,,1,4982685,104
RED,65,4982668_19680,"GLENMONT",0,,1,4982668,105
RED,65,4982696_19680,"GLENMONT",0,,1,4982696,106
RED,65,4982695_19680,"GLENMONT",0,,1,4982695,107
RED,65,4982690_19680,"GLENMONT",0,,1,4982690,108
RED,65,4982680_19680,"GLENMONT",0,,1,4982680,109
RED,65,4982676_19680,"GLENMONT",0,,1,4982676,110
RED,65,4982669_19680,"GLENMONT",0,,1,4982669,111
RED,65,4982688_19680,"GLENMONT",0,,1,4982688,113
RED,65,4982698_19680,"GLENMONT",0,,1,4982698,114
RED,65,4982708_19680,"GLENMONT",0,,1,4982708,115
RED,65,4982739_19680,"GLENMONT",0,,1,4982739,116
RED,65,4982711_19680,"GLENMONT",0,,1,4982711,117
RED,65,4982725_19680,"GLENMONT",0,,1,4982725,118
RED,65,4982729_19680,"GLENMONT",0,,1,4982729,119
RED,65,4982715_19680,"GLENMONT",0,,1,4982715,120
RED,65,4982712_19680,"GLENMONT",0,,1,4982712,121
RED,65,4982733_19680,"GLENMONT",0,,1,4982733,122
RED,65,4982741_19680,"GLENMONT",0,,1,4982741,123
RED,65,4982738_19680,"GLENMONT",0,,1,4982738,124
RED,65,4982703_19680,"GLENMONT",0,,1,4982703,125
RED,65,4982732_19680,"GLENMONT",0,,1,4982732,126
RED,65,4982735_19680,"GLENMONT",0,,1,4982735,127
RED,65,4982707_19680,"GLENMONT",0,,1,4982707,101
RED,65,4982716_19680,"GLENMONT",0,,1,4982716,102
RED,65,4982734_19680,"GLENMONT",0,,1,4982734,103
RED,65,4982713_19680,"GLENMONT",0,,1,4982713,104
RED,65,4982744_19680,"GLENMONT",0,,1,4982744,105
RED,65,4982758_19680,"GLENMONT",0,,1,4982758,106
RED,65,4982751_19680,"GLENMONT",0,,1,4982751,107
RED,65,4982754_19680,"GLENMONT",0,,1,4982754,108
RED,65,4982756_19680,"GLENMONT",0,,1,4982756,109
RED,65,4982757_19680,"GLENMONT",0,,1,4982757,110
RED,65,4982752_19680,"GLENMONT",0,,1,4982752,111
RED,65,4982743_19680,"GLENMONT",0,,1,4982743,113
RED,65,4982777_19680,"GLENMONT",0,,1,4982777,114
RED,65,4982775_19680,"GLENMONT",0,,1,4982775,115
RED,65,4982787_19680,"GLENMONT",0,,1,4982787,116
RED,65,4982769_19680,"GLENMONT",0,,1,4982769,117
RED,65,4982795_19680,"GLENMONT",0,,1,4982795,118
RED,65,4982765_19680,"GLENMONT",0,,1,4982765,119
RED,65,4982785_19680,"GLENMONT",0,,1,4982785,120
RED,65,4982797_19680,"GLENMONT",0,,1,4982797,121
RED,65,4982799_19680,"GLENMONT",0,,1,4982799,122
RED,65,4982779_19680,"GLENMONT",0,,1,4982779,123
RED,65,4982786_19680,"GLENMONT",0,,1,4982786,124
RED,65,4982774_19680,"GLENMONT",0,,1,4982774,125
RED,65,4982762_19680,"GLENMONT",0,,1,4982762,126
RED,65,4982793_19680,"GLENMONT",0,,1,4982793,127
RED,65,4982788_19680,"GLENMONT",0,,1,4982788,101
RED,65,4982772_19680,"GLENMONT",0,,1,4982772,102
RED,65,4982790_19680,"GLENMONT",0,,1,4982790,103
RED,65,4982773_19680,"GLENMONT",0,,1,4982773,104
RED,65,4982789_19680,"GLENMONT",0,,1,4982789,105
RED,65,4982764_19680,"GLENMONT",0,,1,4982764,106
RED,65,4982809_19680,"GLENMONT",0,,1,4982809,107
RED,65,4982807_19680,"GLENMONT",0,,1,4982807,108
RED,65,4982811_19680,"GLENMONT",0,,1,4982811,109
RED,65,4982815_19680,"GLENMONT",0,,1,4982815,110
RED,65,4982814_19680,"GLENMONT",0,,1,4982814,111
RED,65,4982802_19680,"GLENMONT",0,,1,4982802,113
RED,65,4982810_19680,"GLENMONT",0,,1,4982810,114
RED,65,4982818_19680,"GLENMONT",0,,1,4982818,115
RED,65,4982805_19680,"GLENMONT",0,,1,4982805,116
RED,65,4982821_19680,"GLENMONT",0,,1,4982821,117
RED,65,4982822_19680,"GLENMONT",0,,1,4982822,118
RED,65,4982819_19680,"GLENMONT",0,,1,4982819,119
RED,65,4982828_19680,"GLENMONT",0,,1,4982828,120
RED,65,4982847_19680,"GLENMONT",0,,1,4982847,121
RED,65,4982837_19680,"GLENMONT",0,,1,4982837,122
RED,65,4982843_19680,"GLENMONT",0,,1,4982843,123
RED,65,4982844_19680,"GLENMONT",0,,1,4982844,124
RED,65,4982826_19680,"GLENMONT",0,,1,4982826,125
RED,65,4982829_19680,"GLENMONT",0,,1,4982829,126
RED,65,4982838_19680,"GLENMONT",0,,1,4982838,127
RED,65,4982842_19680,"GLENMONT",0,,1,4982842,101
RED,65,4982834_19680,"GLENMONT",0,,1,4982834,102
RED,65,4982831_19680,"GLENMONT",0,,1,4982831,103
RED,65,4982848_19680,"GLENMONT",0,,1,4982848,104
RED,65,4982870_19680,"GLENMONT",0,,1,4982870,105
RED,65,4982876_19680,"GLENMONT",0,,1,4982876,106
RED,65,4982888_19680,"GLENMONT",0,,1,4982888,107
RED,65,4982889_19680,"GLENMONT",0,,1,4982889,108
RED,65,4982879_19680,"GLENMONT",0,,1,4982879,109
RED,65,4982869_19680,"GLENMONT",0,,1,4982869,110
RED,65,4982865_19680,"GLENMONT",0,,1,4982865,111
RED,65,4982854_19680,"GLENMONT",0,,1,4982854,113
RED,65,4982880_19680,"GLENMONT",0,,1,4982880,114
RED,65,4982885_19680,"GLENMONT",0,,1,4982885,115
RED,65,4982867_19680,"GLENMONT",0,,1,4982867,116
RED,65,4982859_19680,"GLENMONT",0,,1,4982859,117
RED,65,4982877_19680,"GLENMONT",0,,1,4982877,118
RED,65,4982862_19680,"GLENMONT",0,,1,4982862,119
RED,65,4982857_19680,"GLENMONT",0,,1,4982857,120
RED,65,4982868_19680,"GLENMONT",0,,1,4982868,121
RED,65,4982866_19680,"GLENMONT",0,,1,4982866,122
RED,65,4982919_19680,"GLENMONT",0,,1,4982919,123
RED,65,4982898_19680,"GLENMONT",0,,1,4982898,124
RED,65,4982893_19680,"GLENMONT",0,,1,4982893,125
RED,65,4982927_19680,"GLENMONT",0,,1,4982927,126
RED,65,4982944_19680,"GLENMONT",0,,1,4982944,127
RED,65,4982947_19680,"GLENMONT",0,,1,4982947,101
RED,65,4982913_19680,"GLENMONT",0,,1,4982913,102
RED,65,4982938_19680,"GLENMONT",0,,1,4982938,103
RED,65,4982926_19680,"GLENMONT",0,,1,4982926,104
RED,65,4982902_19680,"GLENMONT",0,,1,4982902,105
RED,65,4982907_19680,"GLENMONT",0,,1,4982907,106
RED,65,4982941_19680,"GLENMONT",0,,1,4982941,107
RED,65,4982948_19680,"GLENMONT",0,,1,4982948,108
RED,65,4982928_19680,"GLENMONT",0,,1,4982928,109
RED,65,4982891_19680,"GLENMONT",0,,1,4982891,110
RED,65,4982937_19680,"GLENMONT",0,,1,4982937,111
RED,65,4982892_19680,"GLENMONT",0,,1,4982892,113
RED,65,4982946_19680,"GLENMONT",0,,1,4982946,114
RED,65,4982908_19680,"GLENMONT",0,,1,4982908,115
RED,65,4982903_19680,"GLENMONT",0,,1,4982903,116
RED,65,4982920_19680,"GLENMONT",0,,1,4982920,117
RED,65,4982929_19680,"GLENMONT",0,,1,4982929,118
RED,65,4982916_19680,"GLENMONT",0,,1,4982916,119
RED,65,4982895_19680,"GLENMONT",0,,1,4982895,120
RED,65,4982959_19680,"GLENMONT",0,,1,4982959,121
RED,65,4982645_19680,"GLENMONT",0,,1,4982645,122
RED,65,4982657_19680,"GLENMONT",0,,1,4982657,123
RED,65,4982906_19680,"GLENMONT",0,,1,4982906,124
RED,65,4982957_19680,"GLENMONT",0,,1,4982957,125
RED,65,4982682_19680,"GLENMONT",0,,1,4982682,126
RED,65,4982717_19680,"GLENMONT",0,,1,4982717,127
RED,65,4982958_19680,"GLENMONT",0,,1,4982958,101
RED,65,4982954_19680,"GLENMONT",0,,1,4982954,102
RED,65,4982643_19680,"GLENMONT",0,,1,4982643,103
RED,65,4982722_19680,"GLENMONT",0,,1,4982722,104
RED,65,4982953_19680,"GLENMONT",0,,1,4982953,105
RED,65,4982638_19680,"GLENMONT",0,,1,4982638,106
RED,65,4982659_19680,"GLENMONT",0,,1,4982659,107
RED,65,4982850_19680,"GLENMONT",0,,1,4982850,108
RED,65,4982863_19680,"GLENMONT",0,,1,4982863,109
RED,65,4982655_19680,"GLENMONT",0,,1,4982655,110
RED,65,4982660_19680,"GLENMONT",0,,1,4982660,111
RED,65,4982653_19680,"GLENMONT",0,,1,4982653,113
RED,65,4982884_19680,"GLENMONT",0,,1,4982884,114
RED,65,4982671_19680,"GLENMONT",0,,1,4982671,116
RED,65,4982667_19680,"GLENMONT",0,,1,4982667,117
RED,65,4982924_19680,"GLENMONT",0,,1,4982924,119
RED,65,4982993_19680,"GLENMONT",0,,1,4982993,121
RED,65,4982994_19680,"GLENMONT",0,,1,4982994,122
RED,65,4982995_19680,"GLENMONT",0,,1,4982995,124
RED,65,4982996_19680,"GLENMONT",0,,1,4982996,125
RED,65,4982997_19680,"GLENMONT",0,,1,4982997,127
RED,65,4982998_19680,"GLENMONT",0,,1,4982998,101
RED,65,4982665_19680,"GLENMONT",0,,1,4982665,103
RED,65,4982899_19680,"GLENMONT",0,,1,4982899,104
RED,65,4982691_19680,"GLENMONT",0,,1,4982691,106
RED,65,4982628_19680,"GLENMONT",0,,1,4982628,108
RED,65,4982617_19680,"GLENMONT",0,,1,4982617,109
RED,65,4982621_19680,"GLENMONT",0,,1,4982621,111
RED,65,4982623_19680,"GLENMONT",0,,1,4982623,113
RED,65,4982637_19680,"GLENMONT",0,,1,4982637,114
RED,66,5119604_19680,"GLENMONT",0,,2,5119604,4
RED,66,5119944_19680,"GLENMONT",0,,2,5119944,7
RED,66,5119945_19680,"GLENMONT",0,,2,5119945,9
RED,66,5119946_19680,"GLENMONT",0,,2,5119946,3
RED,66,5119947_19680,"GLENMONT",0,,2,5119947,5
RED,66,5119948_19680,"GLENMONT",0,,2,5119948,8
RED,66,5119949_19680,"GLENMONT",0,,2,5119949,6
RED,66,5119950_19680,"GLENMONT",0,,2,5119950,10
RED,66,5119951_19680,"GLENMONT",0,,2,5119951,11
RED,66,5119952_19680,"GLENMONT",0,,2,5119952,4
RED,66,5119953_19680,"GLENMONT",0,,2,5119953,7
RED,66,5119954_19680,"GLENMONT",0,,2,5119954,3
RED,66,5119955_19680,"GLENMONT",0,,2,5119955,12
RED,66,5119956_19680,"GLENMONT",0,,2,5119956,13
RED,66,5119957_19680,"GLENMONT",0,,2,5119957,14
RED,66,5119958_19680,"GLENMONT",0,,2,5119958,15
RED,66,5119959_19680,"GLENMONT",0,,2,5119959,16
RED,66,5119960_19680,"GLENMONT",0,,2,5119960,9
RED,66,5119961_19680,"GLENMONT",0,,2,5119961,5
RED,66,5119962_19680,"GLENMONT",0,,2,5119962,8
RED,66,5119963_19680,"GLENMONT",0,,2,5119963,6
RED,66,5119964_19680,"GLENMONT",0,,2,5119964,10
RED,66,5119965_19680,"GLENMONT",0,,2,5119965,11
RED,66,5119966_19680,"GLENMONT",0,,2,5119966,4
RED,66,5119967_19680,"GLENMONT",0,,2,5119967,7
RED,66,5119968_19680,"GLENMONT",0,,2,5119968,3
RED,66,5119969_19680,"GLENMONT",0,,2,5119969,12
RED,66,5119970_19680,"GLENMONT",0,,2,5119970,13
RED,66,5119971_19680,"GLENMONT",0,,2,5119971,14
RED,66,5119972_19680,"GLENMONT",0,,2,5119972,15
RED,66,5119973_19680,"GLENMONT",0,,2,5119973,16
RED,66,5119974_19680,"GLENMONT",0,,2,5119974,9
RED,66,5119975_19680,"GLENMONT",0,,2,5119975,5
RED,66,5119976_19680,"GLENMONT",0,,2,5119976,8
RED,66,5119977_19680,"GLENMONT",0,,2,5119977,6
RED,66,5119978_19680,"GLENMONT",0,,2,5119978,10
RED,66,5119979_19680,"GLENMONT",0,,2,5119979,11
RED,66,5119980_19680,"GLENMONT",0,,2,5119980,4
RED,66,5119981_19680,"GLENMONT",0,,2,5119981,7
RED,66,5119982_19680,"GLENMONT",0,,2,5119982,3
RED,66,5119983_19680,"GLENMONT",0,,2,5119983,12
RED,66,5119984_19680,"GLENMONT",0,,2,5119984,13
RED,66,5119985_19680,"GLENMONT",0,,2,5119985,14
RED,66,5119986_19680,"GLENMONT",0,,2,5119986,15
RED,66,5119987_19680,"GLENMONT",0,,2,5119987,16
RED,66,5119988_19680,"GLENMONT",0,,2,5119988,9
RED,66,5119989_19680,"GLENMONT",0,,2,5119989,5
RED,66,5119990_19680,"GLENMONT",0,,2,5119990,8
RED,66,5119991_19680,"GLENMONT",0,,2,5119991,6
RED,66,5119992_19680,"GLENMONT",0,,2,5119992,10
RED,66,5119993_19680,"GLENMONT",0,,2,5119993,15
RED,66,5119994_19680,"GLENMONT",0,,2,5119994,4
RED,66,5119577_19680,"GLENMONT",0,,2,5119577,16
RED,66,5120046_19680,"GLENMONT",0,,3,5120046,9
RED,66,5120047_19680,"GLENMONT",0,,3,5120047,5
RED,66,5120048_19680,"GLENMONT",0,,3,5120048,8
RED,66,5120049_19680,"GLENMONT",0,,3,5120049,6
RED,66,5120050_19680,"GLENMONT",0,,3,5120050,10
RED,66,5120051_19680,"GLENMONT",0,,3,5120051,11
RED,66,5120052_19680,"GLENMONT",0,,3,5120052,4
RED,66,5120053_19680,"GLENMONT",0,,3,5120053,7
RED,66,5120054_19680,"GLENMONT",0,,3,5120054,3
RED,66,5120055_19680,"GLENMONT",0,,3,5120055,12
RED,66,5120056_19680,"GLENMONT",0,,3,5120056,13
RED,66,5120057_19680,"GLENMONT",0,,3,5120057,14
RED,66,5120058_19680,"GLENMONT",0,,3,5120058,15
RED,66,5120059_19680,"GLENMONT",0,,3,5120059,16
RED,66,5120060_19680,"GLENMONT",0,,3,5120060,9
RED,66,5120061_19680,"GLENMONT",0,,3,5120061,5
RED,66,5120062_19680,"GLENMONT",0,,3,5120062,8
RED,66,5120063_19680,"GLENMONT",0,,3,5120063,6
RED,66,5120064_19680,"GLENMONT",0,,3,5120064,10
RED,66,5120065_19680,"GLENMONT",0,,3,5120065,11
RED,66,5120066_19680,"GLENMONT",0,,3,5120066,4
RED,66,5120067_19680,"GLENMONT",0,,3,5120067,7
RED,66,5120068_19680,"GLENMONT",0,,3,5120068,3
RED,66,5120069_19680,"GLENMONT",0,,3,5120069,12
RED,66,5120070_19680,"GLENMONT",0,,3,5120070,13
RED,66,5120071_19680,"GLENMONT",0,,3,5120071,14
RED,66,5120072_19680,"GLENMONT",0,,3,5120072,15
RED,66,5120073_19680,"GLENMONT",0,,3,5120073,16
RED,66,5120074_19680,"GLENMONT",0,,3,5120074,9
RED,66,5120075_19680,"GLENMONT",0,,3,5120075,5
RED,66,5120076_19680,"GLENMONT",0,,3,5120076,8
RED,66,5120077_19680,"GLENMONT",0,,3,5120077,6
RED,66,5120078_19680,"GLENMONT",0,,3,5120078,10
RED,66,5120079_19680,"GLENMONT",0,,3,5120079,11
RED,66,5120080_19680,"GLENMONT",0,,3,5120080,4
RED,67,5120130_19680,"GLENMONT",0,,4,5120130,4
RED,67,5120144_19680,"GLENMONT",0,,4,5120144,7
RED,67,5120145_19680,"GLENMONT",0,,4,5120145,9
RED,67,5120146_19680,"GLENMONT",0,,4,5120146,3
RED,67,5120147_19680,"GLENMONT",0,,4,5120147,5
RED,67,5120148_19680,"GLENMONT",0,,4,5120148,8
RED,67,5120149_19680,"GLENMONT",0,,4,5120149,6
RED,67,5120150_19680,"GLENMONT",0,,4,5120150,10
RED,67,5120151_19680,"GLENMONT",0,,4,5120151,11
RED,67,5120152_19680,"GLENMONT",0,,4,5120152,4
RED,67,5120153_19680,"GLENMONT",0,,4,5120153,7
RED,67,5120154_19680,"GLENMONT",0,,4,5120154,3
RED,67,5120155_19680,"GLENMONT",0,,4,5120155,12
RED,67,5120156_19680,"GLENMONT",0,,4,5120156,13
RED,67,5120157_19680,"GLENMONT",0,,4,5120157,14
RED,67,5120158_19680,"GLENMONT",0,,4,5120158,15
RED,67,5120159_19680,"GLENMONT",0,,4,5120159,16
RED,67,5120160_19680,"GLENMONT",0,,4,5120160,9
RED,67,5120161_19680,"GLENMONT",0,,4,5120161,5
RED,67,5120162_19680,"GLENMONT",0,,4,5120162,8
RED,67,5120163_19680,"GLENMONT",0,,4,5120163,6
RED,67,5120164_19680,"GLENMONT",0,,4,5120164,10
RED,67,5120165_19680,"GLENMONT",0,,4,5120165,11
RED,67,5120166_19680,"GLENMONT",0,,4,5120166,4
RED,67,5120167_19680,"GLENMONT",0,,4,5120167,7
RED,67,5120168_19680,"GLENMONT",0,,4,5120168,3
RED,67,5120169_19680,"GLENMONT",0,,4,5120169,12
RED,67,5120170_19680,"GLENMONT",0,,4,5120170,13
RED,67,5120171_19680,"GLENMONT",0,,4,5120171,14
RED,67,5120172_19680,"GLENMONT",0,,4,5120172,15
RED,67,5120173_19680,"GLENMONT",0,,4,5120173,16
RED,67,5120174_19680,"GLENMONT",0,,4,5120174,9
RED,67,5120175_19680,"GLENMONT",0,,4,5120175,5
RED,67,5120176_19680,"GLENMONT",0,,4,5120176,8
RED,67,5120177_19680,"GLENMONT",0,,4,5120177,6
RED,67,5120178_19680,"GLENMONT",0,,4,5120178,10
RED,67,5120179_19680,"GLENMONT",0,,4,5120179,11
RED,67,5120180_19680,"GLENMONT",0,,4,5120180,4
RED,67,5120181_19680,"GLENMONT",0,,4,5120181,7
RED,67,5120182_19680,"GLENMONT",0,,4,5120182,3
RED,67,5120183_19680,"GLENMONT",0,,4,5120183,12
RED,67,5120184_19680,"GLENMONT",0,,4,5120184,13
RED,67,5120185_19680,"GLENMONT",0,,4,5120185,14
RED,67,5120186_19680,"GLENMONT",0,,4,5120186,15
RED,67,5120187_19680,"GLENMONT",0,,4,5120187,16
RED,67,5120188_19680,"GLENMONT",0,,4,5120188,9
RED,67,5120189_19680,"GLENMONT",0,,4,5120189,5
RED,67,5120190_19680,"GLENMONT",0,,4,5120190,8
RED,67,5120191_19680,"GLENMONT",0,,4,5120191,6
RED,67,5120141_19680,"GLENMONT",0,,4,5120141,16
RED,67,5120246_19680,"GLENMONT",0,,5,5120246,9
RED,67,5120247_19680,"GLENMONT",0,,5,5120247,5
RED,67,5120248_19680,"GLENMONT",0,,5,5120248,8
RED,67,5120249_19680,"GLENMONT",0,,5,5120249,6
RED,67,5120250_19680,"GLENMONT",0,,5,5120250,10
RED,67,5120251_19680,"GLENMONT",0,,5,5120251,11
RED,67,5120252_19680,"GLENMONT",0,,5,5120252,4
RED,67,5120253_19680,"GLENMONT",0,,5,5120253,7
RED,67,5120254_19680,"GLENMONT",0,,5,5120254,3
RED,67,5120255_19680,"GLENMONT",0,,5,5120255,12
RED,67,5120256_19680,"GLENMONT",0,,5,5120256,13
RED,67,5120257_19680,"GLENMONT",0,,5,5120257,14
RED,67,5120258_19680,"GLENMONT",0,,5,5120258,15
RED,67,5120259_19680,"GLENMONT",0,,5,5120259,16
RED,67,5120260_19680,"GLENMONT",0,,5,5120260,9
RED,67,5120261_19680,"GLENMONT",0,,5,5120261,5
RED,67,5120262_19680,"GLENMONT",0,,5,5120262,8
RED,67,5120263_19680,"GLENMONT",0,,5,5120263,6
RED,67,5120264_19680,"GLENMONT",0,,5,5120264,10
RED,67,5120265_19680,"GLENMONT",0,,5,5120265,11
RED,67,5120266_19680,"GLENMONT",0,,5,5120266,4
RED,67,5120267_19680,"GLENMONT",0,,5,5120267,7
RED,67,5120268_19680,"GLENMONT",0,,5,5120268,3
RED,67,5120269_19680,"GLENMONT",0,,5,5120269,12
RED,67,5120270_19680,"GLENMONT",0,,5,5120270,13
RED,67,5120271_19680,"GLENMONT",0,,5,5120271,14
RED,67,5120272_19680,"GLENMONT",0,,5,5120272,15
RED,67,5120273_19680,"GLENMONT",0,,5,5120273,16
RED,67,5120274_19680,"GLENMONT",0,,5,5120274,9
RED,67,5120275_19680,"GLENMONT",0,,5,5120275,5
RED,67,5120276_19680,"GLENMONT",0,,5,5120276,8
RED,67,5120277_19680,"GLENMONT",0,,5,5120277,6
RED,67,5120278_19680,"GLENMONT",0,,5,5120278,10
RED,67,5120279_19680,"GLENMONT",0,,5,5120279,11
RED,67,5120280_19680,"GLENMONT",0,,5,5120280,4
RED,68,4983021_19680,"GLENMONT",0,,6,4983021,124
RED,68,4983019_19680,"GLENMONT",0,,6,4983019,125
RED,68,4983026_19680,"GLENMONT",0,,6,4983026,126
RED,68,4983033_19680,"GLENMONT",0,,6,4983033,127
RED,68,4983022_19680,"GLENMONT",0,,6,4983022,101
RED,68,4983024_19680,"GLENMONT",0,,6,4983024,102
RED,68,4983037_19680,"GLENMONT",0,,6,4983037,103
RED,68,4983034_19680,"GLENMONT",0,,6,4983034,104
RED,68,4983020_19680,"GLENMONT",0,,6,4983020,105
RED,68,4983029_19680,"GLENMONT",0,,6,4983029,106
RED,68,4983032_19680,"GLENMONT",0,,6,4983032,107
RED,68,4983035_19680,"GLENMONT",0,,6,4983035,108
RED,68,4983025_19680,"GLENMONT",0,,6,4983025,109
RED,68,4983028_19680,"GLENMONT",0,,6,4983028,110
RED,68,4983042_19680,"GLENMONT",0,,6,4983042,111
RED,68,4983046_19680,"GLENMONT",0,,6,4983046,113
RED,68,4983047_19680,"GLENMONT",0,,6,4983047,114
RED,68,4983051_19680,"GLENMONT",0,,6,4983051,115
RED,68,4983063_19680,"GLENMONT",0,,6,4983063,116
RED,68,4983052_19680,"GLENMONT",0,,6,4983052,117
RED,68,4983061_19680,"GLENMONT",0,,6,4983061,118
RED,68,4983059_19680,"GLENMONT",0,,6,4983059,119
RED,68,4983054_19680,"GLENMONT",0,,6,4983054,120
RED,68,4983053_19680,"GLENMONT",0,,6,4983053,121
RED,68,4983062_19680,"GLENMONT",0,,6,4983062,122
RED,68,4983068_19680,"GLENMONT",0,,6,4983068,123
RED,68,4983067_19680,"GLENMONT",0,,6,4983067,124
RED,68,4983070_19680,"GLENMONT",0,,6,4983070,125
RED,68,4983075_19680,"GLENMONT",0,,6,4983075,126
RED,68,4983077_19680,"GLENMONT",0,,6,4983077,127
RED,68,4983071_19680,"GLENMONT",0,,6,4983071,101
RED,68,4983074_19680,"GLENMONT",0,,6,4983074,102
RED,68,4983076_19680,"GLENMONT",0,,6,4983076,103
RED,68,4983073_19680,"GLENMONT",0,,6,4983073,104
RED,68,4983083_19680,"GLENMONT",0,,6,4983083,105
RED,68,4983092_19680,"GLENMONT",0,,6,4983092,106
RED,68,4983084_19680,"GLENMONT",0,,6,4983084,107
RED,68,4983085_19680,"GLENMONT",0,,6,4983085,108
RED,68,4983091_19680,"GLENMONT",0,,6,4983091,109
RED,68,4983094_19680,"GLENMONT",0,,6,4983094,110
RED,68,4983098_19680,"GLENMONT",0,,6,4983098,111
RED,68,4983096_19680,"GLENMONT",0,,6,4983096,113
RED,68,4983103_19680,"GLENMONT",0,,6,4983103,114
RED,68,4983104_19680,"GLENMONT",0,,6,4983104,115
RED,68,4983106_19680,"GLENMONT",0,,6,4983106,116
RED,68,4983101_19680,"GLENMONT",0,,6,4983101,117
RED,68,4983116_19680,"GLENMONT",0,,6,4983116,118
RED,68,4983109_19680,"GLENMONT",0,,6,4983109,119
RED,68,4983112_19680,"GLENMONT",0,,6,4983112,120
RED,68,4983118_19680,"GLENMONT",0,,6,4983118,121
RED,68,4983119_19680,"GLENMONT",0,,6,4983119,122
RED,68,4983110_19680,"GLENMONT",0,,6,4983110,123
RED,68,4983113_19680,"GLENMONT",0,,6,4983113,124
RED,68,4983122_19680,"GLENMONT",0,,6,4983122,125
RED,68,4983124_19680,"GLENMONT",0,,6,4983124,126
RED,68,4983127_19680,"GLENMONT",0,,6,4983127,127
RED,68,4983135_19680,"GLENMONT",0,,6,4983135,101
RED,68,4983130_19680,"GLENMONT",0,,6,4983130,102
RED,68,4983134_19680,"GLENMONT",0,,6,4983134,103
RED,68,4983129_19680,"GLENMONT",0,,6,4983129,104
RED,68,4983137_19680,"GLENMONT",0,,6,4983137,105
RED,68,4983133_19680,"GLENMONT",0,,6,4983133,106
RED,68,4983148_19680,"GLENMONT",0,,6,4983148,107
RED,68,4983146_19680,"GLENMONT",0,,6,4983146,108
RED,68,4983143_19680,"GLENMONT",0,,6,4983143,109
RED,68,4983150_19680,"GLENMONT",0,,6,4983150,110
RED,68,4983145_19680,"GLENMONT",0,,6,4983145,111
RED,68,4983156_19680,"GLENMONT",0,,6,4983156,113
RED,68,4983163_19680,"GLENMONT",0,,6,4983163,114
RED,68,4983159_19680,"GLENMONT",0,,6,4983159,115
RED,68,4983157_19680,"GLENMONT",0,,6,4983157,116
RED,68,4983165_19680,"GLENMONT",0,,6,4983165,117
RED,68,4983166_19680,"GLENMONT",0,,6,4983166,118
RED,68,4983162_19680,"GLENMONT",0,,6,4983162,119
RED,68,4983178_19680,"GLENMONT",0,,6,4983178,120
RED,68,4983191_19680,"GLENMONT",0,,6,4983191,121
RED,68,4983183_19680,"GLENMONT",0,,6,4983183,122
RED,68,4983186_19680,"GLENMONT",0,,6,4983186,123
RED,68,4983188_19680,"GLENMONT",0,,6,4983188,124
RED,68,4983172_19680,"GLENMONT",0,,6,4983172,125
RED,68,4983179_19680,"GLENMONT",0,,6,4983179,126
RED,68,4983180_19680,"GLENMONT",0,,6,4983180,127
RED,68,4983185_19680,"GLENMONT",0,,6,4983185,101
RED,68,4983175_19680,"GLENMONT",0,,6,4983175,102
RED,68,4983174_19680,"GLENMONT",0,,6,4983174,103
RED,68,4983193_19680,"GLENMONT",0,,6,4983193,104
RED,68,4983153_19680,"GLENMONT",0,,6,4983153,105
RED,68,4983152_19680,"GLENMONT",0,,6,4983152,106
RED,68,4983222_19680,"GLENMONT",0,,6,4983222,107
RED,68,4983228_19680,"GLENMONT",0,,6,4983228,108
RED,68,4983223_19680,"GLENMONT",0,,6,4983223,109
RED,68,4983205_19680,"GLENMONT",0,,6,4983205,110
RED,68,4983199_19680,"GLENMONT",0,,6,4983199,111
RED,68,4983202_19680,"GLENMONT",0,,6,4983202,113
RED,68,4983226_19680,"GLENMONT",0,,6,4983226,114
RED,68,4983227_19680,"GLENMONT",0,,6,4983227,115
RED,68,4983204_19680,"GLENMONT",0,,6,4983204,116
RED,68,4983208_19680,"GLENMONT",0,,6,4983208,117
RED,68,4983224_19680,"GLENMONT",0,,6,4983224,118
RED,68,4983210_19680,"GLENMONT",0,,6,4983210,119
RED,68,4983206_19680,"GLENMONT",0,,6,4983206,120
RED,68,4983197_19680,"GLENMONT",0,,6,4983197,121
RED,68,4983203_19680,"GLENMONT",0,,6,4983203,122
RED,68,4983257_19680,"GLENMONT",0,,6,4983257,123
RED,68,4983231_19680,"GLENMONT",0,,6,4983231,124
RED,68,4983215_19680,"GLENMONT",0,,6,4983215,125
RED,68,4983252_19680,"GLENMONT",0,,6,4983252,126
RED,68,4983267_19680,"GLENMONT",0,,6,4983267,127
RED,68,4983269_19680,"GLENMONT",0,,6,4983269,101
RED,68,4983255_19680,"GLENMONT",0,,6,4983255,102
RED,68,4983262_19680,"GLENMONT",0,,6,4983262,103
RED,68,4983244_19680,"GLENMONT",0,,6,4983244,104
RED,68,4983232_19680,"GLENMONT",0,,6,4983232,105
